dataset,cell_id,clean_min,responsiveness_min,review_max,harmful_max,sensitivity_action
stage2c,A_V,0.8,0.8,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.8,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.8,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.8,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.8,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.7,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.7,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.7,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.7,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.75,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.75,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.75,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.75,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.8,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.1,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.1,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.1,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.2,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.2,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.2,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.3,0,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.3,0.02,REJECT_OR_DELAY_ROLLOUT
stage2c,O_V,0.85,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,O_G,0.85,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_V,0.85,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
stage2c,A_G,0.85,0.85,0.3,0.05,REJECT_OR_DELAY_ROLLOUT
